357000 , 588.75 , 1195.0
358000 , 648.4 , 1326.0
359000 , 507.0 , 923.0
360000 , 666.05 , 1472.0
361000 , 545.75 , 1265.0
362000 , 589.9 , 1023.0
363000 , 486.75 , 775.0
364000 , 547.15 , 747.0
365000 , 552.3 , 982.0
366000 , 579.3 , 1216.0
367000 , 497.05 , 911.0
368000 , 509.65 , 783.0
369000 , 479.5 , 876.0
370000 , 508.8 , 985.0
371000 , 490.95 , 747.0
372000 , 613.85 , 1350.0
373000 , 514.95 , 967.0
374000 , 480.8 , 767.0
375000 , 656.75 , 1459.0
376000 , 517.45 , 734.0
377000 , 522.35 , 960.0
378000 , 532.45 , 935.0
379000 , 511.85 , 952.0
380000 , 527.8 , 919.0
381000 , 600.85 , 1231.0
382000 , 627.65 , 1288.0
383000 , 598.8 , 1347.0
384000 , 583.4 , 947.0
385000 , 626.85 , 1824.0
386000 , 525.75 , 941.0
387000 , 516.4 , 1255.0
388000 , 617.2 , 1530.0
389000 , 463.95 , 803.0
390000 , 502.2 , 779.0
391000 , 501.55 , 1031.0
392000 , 562.65 , 958.0
393000 , 517.15 , 923.0
394000 , 577.25 , 1793.0
395000 , 500.95 , 772.0
396000 , 583.85 , 956.0
397000 , 584.55 , 1322.0
398000 , 468.9 , 1102.0
399000 , 488.3 , 1470.0
400000 , 604.1 , 1254.0
401000 , 557.7 , 1300.0
402000 , 524.15 , 1008.0
403000 , 453.45 , 971.0
404000 , 622.15 , 1689.0
405000 , 566.75 , 966.0
406000 , 587.45 , 1292.0
407000 , 530.65 , 971.0
408000 , 549.55 , 1294.0
409000 , 612.9 , 1259.0
410000 , 508.05 , 1217.0
411000 , 499.2 , 1384.0
412000 , 487.8 , 753.0
413000 , 530.45 , 1210.0
414000 , 582.05 , 1006.0
415000 , 471.8 , 979.0
416000 , 527.05 , 780.0
417000 , 567.45 , 1264.0
418000 , 640.45 , 1823.0
419000 , 493.25 , 737.0
420000 , 560.2 , 752.0
421000 , 551.55 , 2018.0
422000 , 402.5 , 790.0
423000 , 493.25 , 912.0
424000 , 478.5 , 953.0
425000 , 448.85 , 931.0
426000 , 475.2 , 1203.0
427000 , 474.8 , 718.0
428000 , 524.4 , 964.0
429000 , 528.45 , 792.0
430000 , 694.25 , 1303.0
431000 , 474.8 , 908.0
432000 , 606.2 , 1317.0
433000 , 648.4 , 1844.0
434000 , 450.35 , 692.0
435000 , 584.0 , 1020.0
436000 , 534.85 , 915.0
437000 , 596.55 , 1221.0
438000 , 470.8 , 743.0
439000 , 524.85 , 937.0
440000 , 563.8 , 965.0
441000 , 627.7 , 1018.0
442000 , 468.75 , 1442.0
443000 , 573.05 , 1207.0
444000 , 611.75 , 1230.0
445000 , 459.0 , 740.0
446000 , 477.15 , 1272.0
447000 , 612.05 , 1302.0
448000 , 629.3 , 1087.0
449000 , 521.85 , 923.0
450000 , 515.3 , 993.0
451000 , 575.45 , 1250.0
452000 , 563.2 , 1249.0
453000 , 526.6 , 934.0
454000 , 523.0 , 689.0
455000 , 513.5 , 950.0
456000 , 489.2 , 763.0
457000 , 527.95 , 1009.0
458000 , 473.3 , 692.0
459000 , 463.05 , 725.0
460000 , 503.05 , 1083.0
461000 , 453.6 , 692.0
462000 , 542.75 , 943.0
463000 , 601.4 , 1226.0
464000 , 514.75 , 1005.0
465000 , 659.25 , 1307.0
466000 , 610.15 , 1247.0
467000 , 665.35 , 1311.0
468000 , 535.35 , 1217.0
469000 , 584.55 , 1254.0
470000 , 579.85 , 1206.0
471000 , 548.7 , 939.0
472000 , 700.2 , 1300.0
473000 , 522.3 , 1035.0
474000 , 562.4 , 1210.0
475000 , 633.0 , 1009.0
476000 , 556.45 , 1232.0
477000 , 640.1 , 990.0
478000 , 600.8 , 1065.0
479000 , 602.3 , 1240.0
480000 , 547.05 , 994.0
481000 , 607.9 , 1254.0
482000 , 641.9 , 1255.0
483000 , 598.1 , 1285.0
484000 , 652.7 , 1237.0
485000 , 638.85 , 1227.0
486000 , 694.1 , 1289.0
487000 , 577.0 , 1107.0
488000 , 662.5 , 1042.0
489000 , 656.75 , 1294.0
490000 , 571.45 , 1109.0
491000 , 634.15 , 996.0
492000 , 642.1 , 1301.0
493000 , 640.7 , 1069.0
494000 , 699.7 , 1576.0
495000 , 685.35 , 2250.0
496000 , 537.4 , 1254.0
497000 , 588.9 , 1253.0
498000 , 637.3 , 1015.0
499000 , 688.4 , 1909.0
500000 , 548.55 , 1015.0
501000 , 509.3 , 1036.0
502000 , 572.2 , 1350.0
503000 , 660.2 , 1250.0
504000 , 587.1 , 1083.0
505000 , 596.45 , 1217.0
506000 , 655.65 , 1294.0
507000 , 622.25 , 1291.0
508000 , 545.85 , 949.0
509000 , 529.8 , 913.0
510000 , 539.85 , 896.0
511000 , 689.6 , 1403.0
512000 , 599.35 , 998.0
513000 , 497.3 , 1196.0
514000 , 583.75 , 962.0
515000 , 619.25 , 1004.0
516000 , 701.1 , 1014.0
517000 , 534.1 , 1265.0
518000 , 575.8 , 963.0
519000 , 570.1 , 1231.0
520000 , 628.95 , 1303.0
521000 , 520.9 , 1222.0
522000 , 701.6 , 1266.0
523000 , 629.8 , 1218.0
524000 , 651.25 , 1251.0
525000 , 642.4 , 1498.0
526000 , 592.45 , 1040.0
527000 , 602.2 , 979.0
528000 , 658.15 , 1224.0
529000 , 689.1 , 1636.0
530000 , 567.8 , 925.0
531000 , 671.15 , 1297.0
532000 , 767.7 , 2540.0
533000 , 517.75 , 1016.0
534000 , 589.8 , 979.0
535000 , 687.75 , 1383.0
536000 , 457.6 , 575.0
537000 , 494.15 , 895.0
538000 , 471.5 , 1629.0
539000 , 464.65 , 692.0
540000 , 452.8 , 931.0
541000 , 468.6 , 691.0
542000 , 507.25 , 767.0
543000 , 477.5 , 717.0
544000 , 512.0 , 737.0
545000 , 540.95 , 948.0
546000 , 542.95 , 988.0
547000 , 518.45 , 693.0
548000 , 572.5 , 1221.0
549000 , 580.5 , 1229.0
550000 , 531.65 , 714.0
551000 , 518.6 , 735.0
552000 , 603.25 , 1289.0
553000 , 480.65 , 949.0
554000 , 490.75 , 692.0
555000 , 596.65 , 1310.0
556000 , 487.3 , 943.0
557000 , 594.85 , 1469.0
558000 , 513.9 , 1267.0
559000 , 534.75 , 1014.0
560000 , 593.0 , 1326.0
561000 , 563.2 , 1043.0
562000 , 410.45 , 752.0
563000 , 451.05 , 672.0
564000 , 571.45 , 899.0
565000 , 584.3 , 1003.0
566000 , 526.4 , 1022.0
567000 , 571.05 , 1082.0
568000 , 580.9 , 1220.0
569000 , 515.65 , 962.0
570000 , 457.05 , 704.0
571000 , 521.55 , 958.0
572000 , 546.75 , 930.0
573000 , 495.05 , 986.0
574000 , 520.7 , 738.0
575000 , 508.25 , 918.0
576000 , 599.25 , 1707.0
577000 , 551.75 , 874.0
578000 , 585.0 , 940.0
579000 , 556.2 , 1188.0
580000 , 447.65 , 730.0
581000 , 421.9 , 1016.0
582000 , 448.6 , 764.0
583000 , 576.6 , 1345.0
584000 , 626.2 , 1310.0
585000 , 477.35 , 771.0
586000 , 601.7 , 1602.0
587000 , 504.95 , 912.0
588000 , 668.5 , 1299.0
589000 , 587.9 , 1485.0
590000 , 581.8 , 1255.0
591000 , 642.05 , 1573.0
592000 , 470.65 , 961.0
593000 , 624.85 , 1406.0
594000 , 595.95 , 1203.0
595000 , 548.95 , 1233.0
596000 , 526.95 , 795.0
597000 , 560.75 , 1037.0
598000 , 620.65 , 986.0
599000 , 481.1 , 748.0
600000 , 563.45 , 964.0
601000 , 522.35 , 822.0
602000 , 482.0 , 692.0
603000 , 499.05 , 773.0
604000 , 606.75 , 1241.0
605000 , 470.95 , 692.0
606000 , 599.85 , 1032.0
607000 , 485.15 , 919.0
608000 , 445.5 , 1282.0
609000 , 665.75 , 1028.0
610000 , 523.45 , 1013.0
611000 , 548.15 , 946.0
612000 , 611.6 , 1237.0
613000 , 519.55 , 971.0
614000 , 595.45 , 1033.0
615000 , 566.0 , 1239.0
616000 , 542.65 , 896.0
617000 , 579.9 , 1970.0
618000 , 551.2 , 1827.0
619000 , 455.45 , 1199.0
620000 , 541.2 , 1217.0
621000 , 538.8 , 1231.0
622000 , 581.3 , 978.0
623000 , 670.3 , 1579.0
624000 , 496.25 , 1224.0
625000 , 665.3 , 1292.0
626000 , 606.3 , 1301.0
627000 , 654.95 , 2026.0
628000 , 495.95 , 1235.0
629000 , 608.2 , 1022.0
630000 , 651.85 , 1275.0
631000 , 484.6 , 973.0
632000 , 531.85 , 1192.0
633000 , 486.95 , 1252.0
634000 , 700.0 , 1304.0
635000 , 675.1 , 1232.0
636000 , 678.0 , 1441.0
637000 , 554.6 , 949.0
638000 , 538.8 , 1032.0
639000 , 650.8 , 1348.0
640000 , 606.3 , 1669.0
641000 , 517.6 , 931.0
642000 , 634.15 , 1249.0
643000 , 554.75 , 1962.0
644000 , 450.7 , 806.0
645000 , 552.5 , 1265.0
646000 , 632.55 , 1490.0
647000 , 607.0 , 1483.0
648000 , 613.0 , 1372.0
649000 , 517.05 , 1064.0
650000 , 581.5 , 1249.0
651000 , 580.35 , 1022.0
652000 , 498.5 , 995.0
653000 , 531.6 , 1246.0
654000 , 692.35 , 1295.0
655000 , 619.4 , 1297.0
656000 , 625.0 , 1199.0
657000 , 588.7 , 999.0
658000 , 613.95 , 1262.0
659000 , 686.85 , 1018.0
660000 , 475.45 , 1083.0
661000 , 639.05 , 1242.0
662000 , 504.85 , 978.0
663000 , 623.65 , 1445.0
664000 , 529.35 , 1491.0
665000 , 558.35 , 983.0
666000 , 633.65 , 1225.0
667000 , 614.2 , 983.0
668000 , 552.65 , 1015.0
669000 , 579.3 , 956.0
670000 , 600.25 , 1265.0
671000 , 620.85 , 1026.0
672000 , 513.9 , 939.0
673000 , 543.1 , 1227.0
674000 , 569.85 , 1207.0
675000 , 628.9 , 1321.0
676000 , 589.0 , 992.0
677000 , 618.6 , 1486.0
678000 , 481.7 , 814.0
679000 , 585.15 , 1313.0
680000 , 505.85 , 931.0
681000 , 613.1 , 1202.0
682000 , 485.95 , 966.0
683000 , 453.35 , 974.0
684000 , 538.75 , 904.0
685000 , 518.0 , 963.0
686000 , 524.65 , 1269.0
687000 , 597.75 , 973.0
688000 , 512.35 , 938.0
689000 , 519.8 , 1153.0
690000 , 621.5 , 1295.0
691000 , 633.65 , 1352.0
692000 , 492.9 , 955.0
693000 , 455.7 , 786.0
694000 , 606.8 , 1391.0
695000 , 450.2 , 721.0
696000 , 463.75 , 1193.0
697000 , 537.0 , 987.0
698000 , 508.25 , 999.0
699000 , 549.4 , 1249.0
700000 , 456.55 , 994.0
701000 , 540.05 , 915.0
702000 , 531.8 , 1265.0
703000 , 485.1 , 987.0
704000 , 577.05 , 1196.0
705000 , 504.95 , 700.0
706000 , 587.3 , 1349.0
707000 , 494.5 , 783.0
708000 , 470.2 , 1056.0
709000 , 483.05 , 716.0
710000 , 584.4 , 781.0
711000 , 538.25 , 769.0
712000 , 453.45 , 719.0
713000 , 543.85 , 765.0
714000 , 623.3 , 1186.0
715000 , 636.1 , 1224.0
716000 , 590.0 , 1432.0
717000 , 554.45 , 791.0
718000 , 489.95 , 1204.0
719000 , 575.3 , 1205.0
720000 , 583.75 , 1216.0
721000 , 606.1 , 1247.0
722000 , 533.4 , 1220.0
723000 , 607.45 , 1250.0
724000 , 627.0 , 1284.0
725000 , 500.2 , 926.0
726000 , 534.0 , 1018.0
727000 , 468.6 , 898.0
728000 , 582.55 , 1255.0
729000 , 617.75 , 1821.0
730000 , 517.3 , 768.0
731000 , 500.85 , 753.0
732000 , 503.75 , 711.0
733000 , 569.15 , 1295.0
734000 , 567.4 , 982.0
735000 , 591.55 , 1028.0
736000 , 523.45 , 1008.0
737000 , 653.45 , 1235.0
738000 , 610.6 , 1615.0
739000 , 588.6 , 1257.0
740000 , 576.85 , 915.0
741000 , 589.3 , 1212.0
742000 , 462.65 , 908.0
743000 , 506.25 , 954.0
744000 , 483.2 , 923.0
745000 , 731.4 , 1222.0
746000 , 501.85 , 1063.0
747000 , 527.0 , 912.0
748000 , 495.45 , 1290.0
749000 , 529.7 , 947.0
750000 , 632.2 , 1260.0
751000 , 528.95 , 936.0
752000 , 523.2 , 1542.0
753000 , 593.2 , 1279.0
754000 , 636.85 , 1267.0
755000 , 558.5 , 1014.0
756000 , 693.7 , 1152.0
757000 , 563.95 , 1252.0
758000 , 632.7 , 1209.0
759000 , 553.75 , 1270.0
760000 , 575.3 , 1255.0
761000 , 660.0 , 1014.0
762000 , 453.0 , 966.0
763000 , 610.2 , 1602.0
764000 , 630.5 , 1216.0
765000 , 556.5 , 1212.0
766000 , 656.8 , 1319.0
767000 , 664.65 , 1827.0
768000 , 739.6 , 1853.0
769000 , 755.5 , 1266.0
770000 , 611.7 , 1320.0
771000 , 702.25 , 1317.0
772000 , 668.2 , 1473.0
773000 , 542.6 , 1285.0
774000 , 829.6 , 1505.0
775000 , 789.0 , 1294.0
776000 , 575.7 , 1208.0
777000 , 695.7 , 1492.0
778000 , 765.9 , 1728.0
779000 , 705.55 , 1025.0
780000 , 826.8 , 1327.0
781000 , 641.2 , 1514.0
782000 , 712.95 , 1240.0
783000 , 728.65 , 1519.0
784000 , 634.35 , 1519.0
785000 , 643.25 , 1245.0
786000 , 604.45 , 1289.0
787000 , 614.65 , 1284.0
788000 , 598.95 , 1547.0
789000 , 528.4 , 1370.0
790000 , 569.65 , 1033.0
791000 , 606.35 , 1296.0
792000 , 575.5 , 1045.0
793000 , 615.15 , 1287.0
794000 , 718.9 , 1437.0
795000 , 750.4 , 1288.0
796000 , 657.1 , 1277.0
797000 , 766.55 , 1822.0
798000 , 670.4 , 1318.0
799000 , 768.8 , 2253.0
800000 , 677.05 , 1307.0
801000 , 530.15 , 696.0
802000 , 599.35 , 990.0
803000 , 407.2 , 647.0
804000 , 465.5 , 1109.0
805000 , 496.3 , 775.0
806000 , 527.7 , 969.0
807000 , 578.85 , 1268.0
808000 , 473.0 , 758.0
809000 , 529.25 , 754.0
810000 , 457.55 , 661.0
811000 , 543.55 , 929.0
812000 , 569.55 , 1089.0
813000 , 547.05 , 929.0
