timesteps,reward,best_reward
200000 , 758.4 , 1579.0
201000 , 888.05 , 1863.0
202000 , 851.4 , 1697.0
203000 , 875.35 , 2340.0
204000 , 788.7 , 1577.0
205000 , 814.65 , 3036.0
206000 , 997.75 , 1849.0
207000 , 851.3 , 1437.0
208000 , 939.1 , 2358.0
209000 , 754.4 , 1911.0
210000 , 935.85 , 1694.0
211000 , 730.45 , 1842.0
212000 , 927.1 , 1858.0
213000 , 692.8 , 1437.0
214000 , 1021.95 , 2637.0
215000 , 772.15 , 1702.0
216000 , 743.45 , 1921.0
217000 , 962.0 , 2371.0
218000 , 903.65 , 1696.0
219000 , 818.7 , 1581.0
220000 , 1077.25 , 1692.0
221000 , 803.25 , 1692.0
222000 , 881.3 , 1694.0
223000 , 797.75 , 1441.0
224000 , 924.6 , 1695.0
225000 , 831.7 , 1854.0
226000 , 835.65 , 1696.0
227000 , 982.35 , 1859.0
228000 , 816.25 , 3050.0
229000 , 770.45 , 1425.0
230000 , 754.35 , 1715.0
231000 , 902.1 , 1850.0
232000 , 537.6 , 1570.0
233000 , 686.9 , 1350.0
234000 , 881.65 , 1575.0
235000 , 879.35 , 1694.0
236000 , 895.9 , 1874.0
237000 , 777.5 , 1330.0
238000 , 974.7 , 1709.0
239000 , 863.8 , 1682.0
240000 , 894.8 , 1581.0
241000 , 844.2 , 1573.0
242000 , 813.0 , 3037.0
243000 , 784.3 , 1415.0
244000 , 755.25 , 1572.0
245000 , 865.5 , 1576.0
246000 , 949.4 , 1693.0
247000 , 786.05 , 1685.0
248000 , 821.1 , 1865.0
249000 , 879.65 , 1839.0
250000 , 1064.8 , 1857.0
251000 , 833.05 , 1689.0
252000 , 919.35 , 1689.0
253000 , 688.7 , 1587.0
254000 , 1007.3 , 2356.0
255000 , 785.2 , 1692.0
256000 , 822.05 , 1688.0
257000 , 1056.65 , 1706.0
258000 , 882.4 , 2339.0
259000 , 799.55 , 1686.0
260000 , 797.6 , 1581.0
261000 , 890.05 , 1694.0
262000 , 1113.65 , 3038.0
263000 , 934.95 , 1863.0
264000 , 959.3 , 1921.0
265000 , 1037.3 , 1859.0
266000 , 834.8 , 1686.0
267000 , 666.0 , 1686.0
268000 , 866.0 , 1923.0
269000 , 830.6 , 1925.0
270000 , 1189.3 , 3037.0
271000 , 1085.95 , 3036.0
272000 , 864.1 , 1702.0
273000 , 951.0 , 2364.0
274000 , 913.75 , 3050.0
275000 , 779.3 , 1569.0
276000 , 815.75 , 1438.0
277000 , 834.05 , 1921.0
278000 , 818.6 , 1691.0
279000 , 1086.55 , 2372.0
280000 , 822.75 , 1870.0
281000 , 786.1 , 1693.0
282000 , 932.95 , 1692.0
283000 , 745.35 , 1432.0
284000 , 808.35 , 1701.0
285000 , 791.7 , 1864.0
286000 , 817.6 , 1914.0
287000 , 955.35 , 1704.0
288000 , 925.8 , 1863.0
289000 , 911.2 , 2625.0
290000 , 916.95 , 1691.0
291000 , 868.55 , 1699.0
292000 , 952.7 , 1855.0
293000 , 918.2 , 2340.0
294000 , 951.05 , 2643.0
295000 , 909.0 , 2611.0
296000 , 831.45 , 1855.0
297000 , 1056.3 , 1928.0
298000 , 944.7 , 1849.0
299000 , 1002.55 , 1704.0
300000 , 927.5 , 1927.0
301000 , 843.3 , 1855.0
302000 , 831.2 , 1707.0
303000 , 1093.7 , 3009.0
304000 , 971.3 , 1863.0
305000 , 971.35 , 1708.0
306000 , 713.1 , 1339.0
307000 , 823.0 , 1424.0
308000 , 867.0 , 1925.0
309000 , 921.8 , 1551.0
310000 , 1147.35 , 1859.0
311000 , 984.8 , 1701.0
312000 , 968.4 , 1573.0
313000 , 1053.25 , 1927.0
314000 , 977.2 , 3020.0
315000 , 946.1 , 1702.0
316000 , 884.4 , 1858.0
317000 , 964.95 , 1702.0
318000 , 807.2 , 2360.0
319000 , 795.3 , 1701.0
320000 , 918.9 , 1700.0
321000 , 776.15 , 1849.0
322000 , 883.3 , 1929.0
323000 , 1097.1 , 1716.0
324000 , 1138.35 , 2353.0
325000 , 1000.65 , 2727.0
326000 , 1005.55 , 2360.0
327000 , 1042.55 , 1921.0
328000 , 973.85 , 1705.0
329000 , 665.6 , 1700.0
330000 , 826.4 , 1700.0
331000 , 873.9 , 1698.0
332000 , 1087.0 , 1850.0
333000 , 889.45 , 1435.0
334000 , 874.55 , 1698.0
335000 , 953.15 , 2369.0
336000 , 793.85 , 1583.0
337000 , 882.4 , 2627.0
338000 , 979.85 , 1925.0
339000 , 983.75 , 1706.0
340000 , 906.0 , 1700.0
341000 , 830.05 , 1699.0
342000 , 638.9 , 1431.0
343000 , 1037.25 , 1697.0
344000 , 898.45 , 1852.0
345000 , 997.3 , 2353.0
346000 , 798.55 , 1927.0
347000 , 1044.5 , 1854.0
348000 , 896.55 , 1712.0
349000 , 834.6 , 1923.0
350000 , 1051.1 , 1916.0
351000 , 827.05 , 3039.0
352000 , 1011.2 , 1853.0
353000 , 940.15 , 1689.0
354000 , 999.95 , 2642.0
355000 , 749.4 , 1713.0
356000 , 906.15 , 1931.0
357000 , 973.2 , 3048.0
358000 , 976.0 , 1701.0
359000 , 1034.85 , 1931.0
360000 , 640.8 , 1863.0
361000 , 1269.35 , 3043.0
362000 , 1088.3 , 2354.0
363000 , 957.95 , 1704.0
364000 , 1095.2 , 3053.0
365000 , 1052.95 , 2361.0
366000 , 1174.15 , 2359.0
367000 , 879.35 , 1927.0
368000 , 1090.0 , 1709.0
369000 , 966.6 , 2356.0
370000 , 1022.05 , 1918.0
371000 , 955.7 , 1704.0
372000 , 1026.55 , 1704.0
373000 , 903.85 , 1583.0
374000 , 1222.8 , 2364.0
375000 , 722.3 , 1693.0
376000 , 941.05 , 1925.0
377000 , 927.2 , 3054.0
378000 , 1017.15 , 2362.0
379000 , 910.05 , 2359.0
380000 , 874.35 , 1927.0
381000 , 947.1 , 1709.0
382000 , 1073.6 , 1927.0
383000 , 953.5 , 1581.0
384000 , 1119.4 , 2365.0
385000 , 788.6 , 1588.0
386000 , 1004.8 , 2634.0
387000 , 978.55 , 1690.0
388000 , 1026.9 , 3047.0
389000 , 1114.35 , 2370.0
390000 , 1130.2 , 3043.0
391000 , 876.95 , 1436.0
392000 , 1074.85 , 3042.0
393000 , 1079.65 , 1707.0
394000 , 901.5 , 1581.0
395000 , 951.35 , 2358.0
396000 , 798.9 , 1436.0
397000 , 882.7 , 3049.0
398000 , 985.4 , 2363.0
399000 , 1051.2 , 2368.0
400000 , 981.6 , 1699.0
401000 , 1129.6 , 3039.0
402000 , 972.35 , 1586.0
403000 , 1129.6 , 1701.0
404000 , 1099.7 , 2368.0
405000 , 994.25 , 2356.0
406000 , 1088.05 , 2630.0
407000 , 1037.05 , 3037.0
408000 , 1005.3 , 2649.0
409000 , 967.35 , 1704.0
410000 , 1091.3 , 3044.0
411000 , 883.85 , 1590.0
412000 , 870.7 , 1698.0
413000 , 1247.25 , 2363.0
414000 , 1075.3 , 1691.0
415000 , 1069.45 , 1926.0
416000 , 997.95 , 2356.0
417000 , 1061.8 , 2367.0
418000 , 1051.05 , 2363.0
419000 , 1046.8 , 1922.0
420000 , 1149.8 , 2648.0
421000 , 1021.75 , 1928.0
422000 , 1065.7 , 2349.0
423000 , 970.95 , 1692.0
424000 , 907.05 , 1840.0
425000 , 863.15 , 1583.0
426000 , 1019.95 , 2604.0
427000 , 1078.75 , 1948.0
428000 , 829.4 , 1584.0
429000 , 1134.15 , 2649.0
430000 , 1165.15 , 3044.0
431000 , 1001.75 , 1864.0
432000 , 1109.15 , 2364.0
433000 , 938.95 , 1709.0
434000 , 606.45 , 1350.0
435000 , 864.85 , 1696.0
436000 , 901.45 , 3058.0
437000 , 763.75 , 3055.0
438000 , 929.9 , 2364.0
439000 , 955.3 , 2363.0
440000 , 1203.15 , 2627.0
441000 , 815.05 , 2363.0
442000 , 899.4 , 1693.0
443000 , 976.0 , 2361.0
444000 , 963.95 , 1579.0
445000 , 1071.75 , 2362.0
446000 , 1029.15 , 2359.0
447000 , 923.85 , 3049.0
448000 , 954.25 , 3044.0
449000 , 1063.65 , 1948.0
450000 , 955.6 , 2358.0
451000 , 842.45 , 1932.0
452000 , 759.05 , 1712.0
453000 , 956.9 , 2362.0
454000 , 1002.55 , 2369.0
455000 , 884.1 , 1846.0
456000 , 807.2 , 2361.0
457000 , 943.75 , 2593.0
458000 , 1135.8 , 1707.0
459000 , 1015.5 , 1861.0
460000 , 1136.45 , 2635.0
461000 , 771.05 , 1710.0
462000 , 1099.4 , 2368.0
463000 , 1003.45 , 1703.0
464000 , 1161.75 , 2355.0
465000 , 958.6 , 2361.0
466000 , 890.05 , 1930.0
467000 , 902.2 , 1926.0
468000 , 869.9 , 1928.0
469000 , 879.05 , 1858.0
470000 , 734.35 , 1592.0
471000 , 784.9 , 1710.0
472000 , 839.1 , 1578.0
473000 , 969.75 , 3020.0
474000 , 962.45 , 1856.0
