timesteps,reward,best_reward
389000 , 1464.7 , 3046.0
390000 , 1262.4 , 3044.0
391000 , 1254.3 , 3031.0
392000 , 1332.9 , 2364.0
393000 , 1396.4 , 2355.0
394000 , 1401.2 , 1907.0
395000 , 1452.95 , 2361.0
396000 , 1136.5 , 1925.0
397000 , 1243.55 , 3035.0
398000 , 1343.4 , 2645.0
399000 , 1163.05 , 2355.0
400000 , 1211.5 , 1861.0
401000 , 1387.9 , 3036.0
402000 , 1595.85 , 3029.0
403000 , 1315.75 , 3042.0
404000 , 1337.3 , 2358.0
405000 , 1401.2 , 2360.0
406000 , 1539.1 , 3026.0
407000 , 1525.15 , 2355.0
408000 , 1459.15 , 2361.0
409000 , 1533.55 , 2646.0
410000 , 1474.4 , 2358.0
411000 , 1292.75 , 2629.0
412000 , 1213.3 , 3028.0
413000 , 1383.1 , 2347.0
414000 , 1467.9 , 2641.0
415000 , 1418.9 , 2365.0
416000 , 1218.85 , 2353.0
417000 , 1240.45 , 1919.0
418000 , 1272.9 , 2356.0
419000 , 1590.55 , 2637.0
420000 , 1296.45 , 2629.0
421000 , 1242.9 , 1928.0
422000 , 1194.3 , 2635.0
423000 , 1274.85 , 1859.0
424000 , 1025.1 , 1900.0
425000 , 1430.8 , 2355.0
426000 , 1271.65 , 1923.0
427000 , 1444.2 , 1864.0
428000 , 1080.4 , 1704.0
429000 , 1409.75 , 2360.0
430000 , 1328.6 , 3044.0
431000 , 1422.4 , 3038.0
432000 , 1270.35 , 3047.0
433000 , 1355.8 , 2635.0
434000 , 1539.6 , 2358.0
435000 , 1619.05 , 3051.0
436000 , 1428.75 , 2363.0
437000 , 1316.35 , 2354.0
438000 , 1552.35 , 2645.0
439000 , 1238.75 , 2363.0
440000 , 1609.75 , 2359.0
441000 , 1659.0 , 3045.0
442000 , 1524.0 , 3032.0
443000 , 1395.65 , 2638.0
444000 , 1427.45 , 1920.0
445000 , 1144.7 , 1923.0
446000 , 1129.4 , 1910.0
447000 , 1382.35 , 2362.0
448000 , 1457.85 , 2354.0
449000 , 1304.15 , 2356.0
450000 , 1466.7 , 2346.0
451000 , 1257.55 , 3024.0
452000 , 1203.1 , 2340.0
453000 , 1193.1 , 1924.0
454000 , 1320.1 , 1932.0
455000 , 1365.95 , 3034.0
456000 , 1261.4 , 1925.0
457000 , 1588.85 , 3047.0
458000 , 1229.35 , 2323.0
459000 , 1327.4 , 1928.0
460000 , 998.55 , 1926.0
461000 , 1308.4 , 2351.0
462000 , 1442.4 , 3044.0
463000 , 1392.0 , 2356.0
464000 , 1305.05 , 2353.0
465000 , 1386.9 , 3017.0
466000 , 1455.1 , 2633.0
467000 , 1371.75 , 2344.0
468000 , 1482.4 , 2355.0
469000 , 1337.85 , 3030.0
470000 , 1358.45 , 3032.0
471000 , 1561.8 , 2356.0
472000 , 1518.1 , 2351.0
473000 , 1387.65 , 2607.0
474000 , 1239.85 , 2642.0
475000 , 1461.25 , 2344.0
476000 , 1206.85 , 1924.0
477000 , 1375.45 , 2791.0
478000 , 1329.0 , 2635.0
479000 , 1427.35 , 3030.0
480000 , 1775.9 , 3035.0
481000 , 1361.15 , 3010.0
482000 , 1347.05 , 3036.0
483000 , 1430.6 , 2352.0
484000 , 1323.4 , 2632.0
485000 , 1713.15 , 3033.0
486000 , 1398.35 , 2357.0
487000 , 1450.1 , 3020.0
488000 , 1223.85 , 3039.0
489000 , 1521.15 , 3005.0
